113,True,True,True,-,-,True,True,-,-,-,-,-
114,True,False,False,-,-,False,False,-,-,-,-,-
115,True,True,True,-,-,True,True,-,-,-,-,-
116,False,False,True,-,-,True,False,-,-,-,-,-
117,True,True,True,-,-,True,True,-,-,-,-,-
118,False,False,True,-,-,True,False,-,-,-,-,-
119,True,True,True,-,-,True,True,-,-,-,-,-
120,True,True,True,-,-,True,False,-,-,-,-,-
121,True,True,True,-,-,True,True,-,-,-,-,-
122,False,False,True,-,-,True,True,-,-,-,-,-
123,True,True,True,-,-,True,True,-,-,-,-,-
124,False,False,True,-,-,True,False,-,-,-,-,-
125,True,True,True,-,-,True,True,-,-,-,-,-
126,False,False,True,-,-,True,False,-,-,-,-,-
127,True,True,True,-,-,True,True,-,-,-,-,-
128,True,True,True,-,-,True,True,-,-,-,-,-
129,True,True,True,-,-,True,True,-,-,-,-,-
130,True,True,True,-,-,True,False,-,-,-,-,-
131,True,False,True,-,-,True,True,-,-,-,-,-
132,True,True,True,-,-,True,True,-,-,-,-,-
133,True,False,True,-,-,True,True,-,-,-,-,-
134,True,True,True,-,-,True,True,-,-,-,-,-
135,True,False,True,-,-,True,True,-,-,-,-,-
136,False,False,True,-,-,True,False,-,-,-,-,-
137,True,False,True,-,-,True,True,-,-,-,-,-
138,False,False,True,-,-,True,True,-,-,-,-,-
139,True,True,True,-,-,True,True,-,-,-,-,-
140,True,False,True,-,-,True,True,-,-,-,-,-
141,True,True,True,-,-,True,True,-,-,-,-,-
142,True,True,True,-,-,True,True,-,-,-,-,-
143,True,True,True,-,-,True,True,-,-,-,-,-
144,False,False,True,-,-,True,True,-,-,-,-,-
145,True,True,True,-,-,True,True,-,-,-,-,-
146,False,False,True,-,-,True,True,-,-,-,-,-
147,True,True,True,-,-,True,True,-,-,-,-,-
148,False,False,True,-,-,True,False,-,-,-,-,-
149,True,False,True,-,-,True,True,-,-,-,-,-
150,True,True,True,-,-,True,False,-,-,-,-,-
151,True,True,True,-,-,True,True,-,-,-,-,-
152,False,False,True,-,-,True,False,-,-,-,-,-
153,True,True,True,-,-,True,True,-,-,-,-,-
154,True,False,True,-,-,True,False,-,-,-,-,-
155,True,True,True,-,-,True,True,-,-,-,-,-
156,True,True,True,-,-,True,True,-,-,-,-,-
157,True,True,True,-,-,True,True,-,-,-,-,-
158,True,True,True,-,-,True,True,-,-,-,-,-
159,True,True,True,-,-,True,True,-,-,-,-,-
160,True,True,True,-,-,True,True,-,-,-,-,-
161,True,True,True,-,-,True,True,-,-,-,-,-
162,True,True,True,-,-,True,True,-,-,-,-,-
163,True,True,True,-,-,True,True,-,-,-,-,-
164,True,True,True,-,-,True,True,-,-,-,-,-
165,True,True,True,-,-,True,True,-,-,-,-,-
166,True,False,True,-,-,True,True,-,-,-,-,-
167,True,False,True,-,-,True,True,-,-,-,-,-
168,True,True,True,-,-,True,True,-,-,-,-,-
169,True,False,True,-,-,True,True,-,-,-,-,-
170,False,False,True,-,-,True,False,-,-,-,-,-
171,True,True,True,-,-,True,True,-,-,-,-,-
172,False,False,True,-,-,True,True,-,-,-,-,-
173,True,False,True,-,-,True,True,-,-,-,-,-
174,False,False,True,-,-,True,False,-,-,-,-,-
175,True,False,True,-,-,True,True,-,-,-,-,-
176,True,True,True,-,-,True,True,-,-,-,-,-
177,True,True,True,-,-,True,True,-,-,-,-,-
178,True,True,True,-,-,True,True,-,-,-,-,-
179,True,True,True,-,-,True,True,-,-,-,-,-
180,True,True,True,-,-,True,True,-,-,-,-,-
181,True,True,True,-,-,True,True,-,-,-,-,-
182,True,True,True,-,-,True,True,-,-,-,-,-
183,True,True,True,-,-,True,True,-,-,-,-,-
184,True,False,True,-,-,True,False,-,-,-,-,-
185,True,True,True,-,-,True,True,-,-,-,-,-
186,True,True,True,-,-,True,True,-,-,-,-,-
187,True,True,True,-,-,True,True,-,-,-,-,-
188,True,True,True,-,-,True,False,-,-,-,-,-
189,True,True,True,-,-,True,True,-,-,-,-,-
190,False,True,True,-,-,True,False,-,-,-,-,-
191,True,True,True,-,-,True,True,-,-,-,-,-
192,False,False,True,-,-,True,False,-,-,-,-,-
193,True,True,True,-,-,True,True,-,-,-,-,-
194,True,True,True,-,-,True,True,-,-,-,-,-
195,True,True,True,-,-,True,True,-,-,-,-,-
196,True,True,True,-,-,True,True,-,-,-,-,-
197,True,True,True,-,-,True,True,-,-,-,-,-
198,True,True,True,-,-,True,True,-,-,-,-,-
199,True,True,True,-,-,True,True,-,-,-,-,-
200,True,False,True,-,-,True,False,-,-,-,-,-
201,True,True,True,-,-,True,True,-,-,-,-,-
202,False,True,True,-,-,True,True,-,-,-,-,-
203,True,True,True,-,-,True,True,-,-,-,-,-
204,True,False,True,-,-,True,True,-,-,-,-,-
205,True,True,True,-,-,True,True,-,-,-,-,-
206,True,False,True,-,-,True,True,-,-,-,-,-
207,True,False,True,-,-,True,True,-,-,-,-,-
208,False,False,True,-,-,True,False,-,-,-,-,-
209,False,False,True,-,-,True,True,-,-,-,-,-
210,True,False,True,-,-,True,False,-,-,-,-,-
211,True,False,True,-,-,True,True,-,-,-,-,-
212,True,True,True,-,-,True,False,-,-,-,-,-
213,True,True,True,-,-,True,True,-,-,-,-,-
214,True,True,True,-,-,True,True,-,-,-,-,-
215,True,True,True,-,-,True,True,-,-,-,-,-
216,True,False,True,-,-,True,True,-,-,-,-,-
217,True,True,True,-,-,True,True,-,-,-,-,-
218,True,False,False,-,-,True,False,-,-,-,-,-
219,True,True,True,-,-,True,True,-,-,-,-,-
220,False,False,False,-,-,True,True,-,-,-,-,-
221,True,True,True,-,-,True,True,-,-,-,-,-
222,True,True,True,-,-,True,True,-,-,-,-,-
223,True,True,True,-,-,True,True,-,-,-,-,-
224,False,False,True,-,-,True,True,-,-,-,-,-
225,False,False,True,-,-,True,True,-,-,-,-,-
226,True,True,True,-,-,True,True,-,-,-,-,-
227,True,True,True,-,-,True,True,-,-,-,-,-
228,True,True,True,-,-,True,True,-,-,-,-,-
229,True,True,True,-,-,True,True,-,-,-,-,-
230,True,True,True,-,-,True,True,-,-,-,-,-
231,True,True,True,-,-,True,True,-,-,-,-,-
232,True,True,False,-,-,False,True,-,-,-,-,-
233,True,True,True,-,-,True,True,-,-,-,-,-
234,True,True,True,-,-,True,True,-,-,-,-,-
235,True,True,True,-,-,True,True,-,-,-,-,-
236,True,True,True,-,-,True,True,-,-,-,-,-
237,True,True,True,-,-,True,True,-,-,-,-,-
238,True,True,True,-,-,True,True,-,-,-,-,-
239,True,True,True,-,-,True,True,-,-,-,-,-
240,False,False,True,-,-,True,False,-,-,-,-,-
241,True,True,True,-,-,True,True,-,-,-,-,-
242,True,True,True,-,-,True,False,-,-,-,-,-
243,True,True,True,-,-,True,True,-,-,-,-,-
244,True,True,True,-,-,True,True,-,-,-,-,-
245,True,True,True,-,-,True,True,-,-,-,-,-
246,True,True,True,-,-,True,True,-,-,-,-,-
247,True,True,True,-,-,True,True,-,-,-,-,-
248,True,True,True,-,-,True,True,-,-,-,-,-
249,True,True,True,-,-,True,True,-,-,-,-,-
250,False,False,True,-,-,False,True,-,-,-,-,-
251,True,True,True,-,-,True,True,-,-,-,-,-
252,True,True,True,-,-,True,True,-,-,-,-,-
253,True,True,True,-,-,True,True,-,-,-,-,-
254,False,True,True,-,-,True,True,-,-,-,-,-
255,True,True,True,-,-,True,True,-,-,-,-,-
256,False,True,True,-,-,True,True,-,-,-,-,-
257,True,True,True,-,-,True,True,-,-,-,-,-
258,True,True,True,-,-,True,True,-,-,-,-,-
259,True,True,True,-,-,True,True,-,-,-,-,-
260,False,True,True,-,-,True,True,-,-,-,-,-
261,True,True,True,-,-,True,True,-,-,-,-,-
262,False,False,False,-,-,False,False,-,-,-,-,-
263,True,True,True,-,-,True,True,-,-,-,-,-
264,False,False,True,-,-,True,True,-,-,-,-,-
265,True,True,True,-,-,True,True,-,-,-,-,-
266,True,True,True,-,-,True,True,-,-,-,-,-
267,True,True,True,-,-,True,True,-,-,-,-,-
268,True,True,True,-,-,True,True,-,-,-,-,-
269,True,True,True,-,-,True,True,-,-,-,-,-
270,False,False,False,-,-,False,True,-,-,-,-,-
271,True,True,True,-,-,True,True,-,-,-,-,-
272,True,False,False,-,-,False,True,-,-,-,-,-
273,True,True,True,-,-,True,True,-,-,-,-,-
274,True,False,False,-,-,False,False,-,-,-,-,-
275,True,True,True,-,-,True,True,-,-,-,-,-
276,False,True,True,-,-,False,False,-,-,-,-,-
277,True,True,True,-,-,True,True,-,-,-,-,-
278,False,False,False,-,-,False,False,-,-,-,-,-
279,True,True,True,-,-,True,True,-,-,-,-,-
280,False,False,False,-,-,False,False,-,-,-,-,-
281,True,True,True,-,-,True,True,-,-,-,-,-
282,False,False,False,-,-,False,False,-,-,-,-,-
283,True,True,True,-,-,True,True,-,-,-,-,-
284,True,True,True,-,-,True,True,-,-,-,-,-
285,True,True,True,-,-,True,True,-,-,-,-,-
286,False,True,True,-,-,True,False,-,-,-,-,-
287,True,True,True,-,-,True,True,-,-,-,-,-
288,False,True,True,-,-,True,True,-,-,-,-,-
289,True,True,True,-,-,True,True,-,-,-,-,-
290,True,True,True,-,-,True,True,-,-,-,-,-
291,True,True,True,-,-,True,True,-,-,-,-,-
292,False,False,True,-,-,True,False,-,-,-,-,-
293,True,True,True,-,-,True,True,-,-,-,-,-
294,True,True,True,-,-,True,True,-,-,-,-,-
295,True,True,True,-,-,True,True,-,-,-,-,-
296,True,True,True,-,-,False,False,-,-,-,-,-
297,True,True,True,-,-,False,False,-,-,-,-,-
298,True,True,False,-,-,False,True,-,-,-,-,-
299,True,True,True,-,-,False,False,-,-,-,-,-
300,True,True,True,-,-,False,True,-,-,-,-,-
301,True,True,True,-,-,False,False,-,-,-,-,-
302,True,True,True,-,-,True,True,-,-,-,-,-
303,True,True,True,-,-,False,False,-,-,-,-,-
304,True,True,True,-,-,False,True,-,-,-,-,-
305,True,True,True,-,-,False,False,-,-,-,-,-
306,True,True,True,-,-,True,True,-,-,-,-,-
307,True,True,True,-,-,False,False,-,-,-,-,-
308,True,False,False,-,-,False,False,-,-,-,-,-
309,True,True,True,-,-,False,False,-,-,-,-,-
310,True,True,True,-,-,True,False,-,-,-,-,-
311,True,True,True,-,-,True,True,-,-,-,-,-
312,True,True,True,-,-,True,False,-,-,-,-,-
313,True,True,True,-,-,True,True,-,-,-,-,-
314,True,True,True,-,-,True,False,-,-,-,-,-
315,True,True,True,-,-,True,True,-,-,-,-,-
316,True,True,True,-,-,True,True,-,-,-,-,-
317,True,True,True,-,-,True,True,-,-,-,-,-
318,True,True,True,-,-,True,False,-,-,-,-,-
319,True,True,True,-,-,True,False,-,-,-,-,-
320,False,True,True,-,-,True,False,-,-,-,-,-
321,True,True,True,-,-,True,False,-,-,-,-,-
322,False,False,True,-,-,True,False,-,-,-,-,-
323,True,True,True,-,-,True,False,-,-,-,-,-
324,True,True,True,-,-,True,True,-,-,-,-,-
325,True,True,True,-,-,True,False,-,-,-,-,-
326,False,True,True,-,-,True,False,-,-,-,-,-
327,False,True,True,-,-,True,False,-,-,-,-,-
328,True,True,True,-,-,True,True,-,-,-,-,-
329,False,True,True,-,-,True,False,-,-,-,-,-
330,True,True,True,-,-,True,False,-,-,-,-,-
331,True,True,True,-,-,True,True,-,-,-,-,-
332,True,True,True,-,-,True,True,-,-,-,-,-
333,True,True,True,-,-,True,True,-,-,-,-,-
334,True,True,True,-,-,True,True,-,-,-,-,-
335,True,True,True,-,-,True,True,-,-,-,-,-
336,True,True,True,-,-,True,True,-,-,-,-,-
337,True,True,True,-,-,True,True,-,-,-,-,-
338,True,True,True,-,-,True,False,-,-,-,-,-
339,True,True,True,-,-,True,True,-,-,-,-,-
340,True,True,True,-,-,True,False,-,-,-,-,-
341,True,True,True,-,-,True,True,-,-,-,-,-
342,True,True,True,-,-,True,False,-,-,-,-,-
343,True,True,True,-,-,True,True,-,-,-,-,-
344,False,False,True,-,-,False,True,-,-,-,-,-
345,True,True,True,-,-,True,True,-,-,-,-,-
346,True,True,True,-,-,False,True,-,-,-,-,-
347,True,True,True,-,-,True,True,-,-,-,-,-
348,True,True,True,-,-,True,True,-,-,-,-,-
349,True,True,True,-,-,True,True,-,-,-,-,-
350,True,True,True,-,-,False,False,-,-,-,-,-
351,True,True,True,-,-,True,True,-,-,-,-,-
352,True,True,True,-,-,True,True,-,-,-,-,-
353,True,True,True,-,-,True,True,-,-,-,-,-
354,False,False,True,-,-,True,False,-,-,-,-,-
355,True,True,True,-,-,True,True,-,-,-,-,-
356,True,True,True,-,-,True,True,-,-,-,-,-
357,True,True,True,-,-,True,True,-,-,-,-,-
358,False,False,False,-,-,False,False,-,-,-,-,-
359,True,True,True,-,-,True,True,-,-,-,-,-
360,True,True,True,-,-,True,True,-,-,-,-,-
361,True,True,True,-,-,True,True,-,-,-,-,-
362,False,False,True,-,-,False,False,-,-,-,-,-
363,True,True,True,-,-,True,True,-,-,-,-,-
364,True,True,True,-,-,True,False,-,-,-,-,-
365,True,True,True,-,-,True,True,-,-,-,-,-
366,True,True,True,-,-,True,False,-,-,-,-,-
367,True,True,True,-,-,True,True,-,-,-,-,-
368,True,True,True,-,-,True,False,-,-,-,-,-
369,True,True,True,-,-,True,True,-,-,-,-,-
370,True,True,True,-,-,True,True,-,-,-,-,-
371,True,True,True,-,-,True,True,-,-,-,-,-
372,False,True,True,-,-,True,False,-,-,-,-,-
373,True,True,True,-,-,True,True,-,-,-,-,-
374,False,True,True,-,-,True,False,-,-,-,-,-
375,True,True,True,-,-,True,True,-,-,-,-,-
376,False,True,True,-,-,True,False,-,-,-,-,-
377,True,True,True,-,-,True,True,-,-,-,-,-
378,False,True,True,-,-,True,False,-,-,-,-,-
379,False,True,True,-,-,True,True,-,-,-,-,-
380,True,True,True,-,-,True,True,-,-,-,-,-
381,False,True,True,-,-,True,True,-,-,-,-,-
382,False,False,True,-,-,True,False,-,-,-,-,-
383,False,True,True,-,-,True,True,-,-,-,-,-
384,False,True,True,-,-,True,True,-,-,-,-,-
385,False,True,True,-,-,True,True,-,-,-,-,-
386,False,True,True,-,-,True,True,-,-,-,-,-
387,False,True,True,-,-,True,True,-,-,-,-,-
388,True,True,True,-,-,True,True,-,-,-,-,-
389,True,True,True,-,-,True,True,-,-,-,-,-
390,False,True,True,-,-,True,True,-,-,-,-,-
391,True,True,True,-,-,True,True,-,-,-,-,-
392,False,True,True,-,-,True,False,-,-,-,-,-
393,True,True,True,-,-,True,True,-,-,-,-,-
394,True,True,True,-,-,True,True,-,-,-,-,-
395,True,True,True,-,-,True,True,-,-,-,-,-
396,False,True,True,-,-,True,True,-,-,-,-,-
397,True,True,True,-,-,True,True,-,-,-,-,-
398,True,True,True,-,-,True,False,-,-,-,-,-
399,True,True,True,-,-,True,True,-,-,-,-,-
400,False,True,True,-,-,True,False,-,-,-,-,-
401,True,True,True,-,-,True,True,-,-,-,-,-
402,False,True,True,-,-,True,False,-,-,-,-,-
403,True,True,True,-,-,True,True,-,-,-,-,-
404,True,True,True,-,-,True,False,-,-,-,-,-
405,False,True,True,-,-,True,True,-,-,-,-,-
406,True,True,True,-,-,True,True,-,-,-,-,-
407,False,True,True,-,-,True,True,-,-,-,-,-
408,True,True,True,-,-,True,True,-,-,-,-,-
409,False,True,True,-,-,True,True,-,-,-,-,-
410,False,True,True,-,-,True,False,-,-,-,-,-
411,True,True,True,-,-,True,True,-,-,-,-,-
412,True,True,True,-,-,True,False,-,-,-,-,-
413,True,True,True,-,-,True,True,-,-,-,-,-
414,False,True,True,-,-,True,True,-,-,-,-,-
415,True,True,True,-,-,True,True,-,-,-,-,-
416,False,True,True,-,-,True,True,-,-,-,-,-
417,False,True,True,-,-,True,True,-,-,-,-,-
418,True,True,True,-,-,True,True,-,-,-,-,-
419,False,True,True,-,-,True,True,-,-,-,-,-
420,False,True,True,-,-,True,True,-,-,-,-,-
421,False,True,True,-,-,True,True,-,-,-,-,-
422,True,True,True,-,-,True,True,-,-,-,-,-
423,True,True,True,-,-,True,True,-,-,-,-,-
424,True,True,True,-,-,True,False,-,-,-,-,-
425,True,True,True,-,-,True,True,-,-,-,-,-
426,False,True,True,-,-,True,True,-,-,-,-,-
427,True,True,True,-,-,True,True,-,-,-,-,-
428,False,False,True,-,-,True,True,-,-,-,-,-
429,True,True,True,-,-,True,True,-,-,-,-,-
430,True,True,True,-,-,True,True,-,-,-,-,-
431,True,True,True,-,-,True,True,-,-,-,-,-
432,True,True,True,-,-,True,True,-,-,-,-,-
433,True,True,True,-,-,True,True,-,-,-,-,-
434,True,True,True,-,-,True,True,-,-,-,-,-
435,True,True,True,-,-,True,True,-,-,-,-,-
436,True,True,True,-,-,False,True,-,-,-,-,-
437,True,True,True,-,-,True,True,-,-,-,-,-
438,False,True,True,-,-,False,True,-,-,-,-,-
439,True,True,True,-,-,True,True,-,-,-,-,-
440,True,True,True,-,-,True,True,-,-,-,-,-
441,True,True,True,-,-,True,True,-,-,-,-,-
442,True,True,True,-,-,True,True,-,-,-,-,-
443,True,True,True,-,-,True,True,-,-,-,-,-
444,True,True,True,-,-,False,True,-,-,-,-,-
445,True,True,True,-,-,True,True,-,-,-,-,-
446,True,True,True,-,-,True,True,-,-,-,-,-
447,True,True,True,-,-,True,True,-,-,-,-,-
448,True,True,True,-,-,True,True,-,-,-,-,-
449,True,True,True,-,-,True,True,-,-,-,-,-
450,True,True,True,-,-,False,False,-,-,-,-,-
451,True,True,True,-,-,True,True,-,-,-,-,-
452,False,True,True,-,-,False,True,-,-,-,-,-
453,False,True,True,-,-,True,True,-,-,-,-,-
454,False,False,True,-,-,False,False,-,-,-,-,-
455,False,True,True,-,-,True,True,-,-,-,-,-
456,True,True,True,-,-,True,False,-,-,-,-,-
457,False,False,True,-,-,False,True,-,-,-,-,-
458,True,True,True,-,-,True,False,-,-,-,-,-
459,True,True,True,-,-,True,True,-,-,-,-,-
460,False,True,True,-,-,True,True,-,-,-,-,-
461,True,True,True,-,-,True,True,-,-,-,-,-
462,True,True,True,-,-,True,True,-,-,-,-,-
463,True,True,True,-,-,True,True,-,-,-,-,-
464,True,True,True,-,-,True,False,-,-,-,-,-
465,True,True,True,-,-,True,True,-,-,-,-,-
466,True,True,True,-,-,True,True,-,-,-,-,-
467,True,True,True,-,-,True,True,-,-,-,-,-
468,True,True,True,-,-,True,True,-,-,-,-,-
469,True,True,True,-,-,True,True,-,-,-,-,-
470,True,True,True,-,-,True,True,-,-,-,-,-
471,True,True,True,-,-,True,True,-,-,-,-,-
472,True,False,True,-,-,True,False,-,-,-,-,-
473,True,True,True,-,-,True,True,-,-,-,-,-
474,True,True,True,-,-,True,True,-,-,-,-,-
475,True,True,True,-,-,True,True,-,-,-,-,-
476,False,False,True,-,-,True,False,-,-,-,-,-
477,True,True,True,-,-,True,True,-,-,-,-,-
478,False,False,True,-,-,True,True,-,-,-,-,-
479,True,True,True,-,-,True,True,-,-,-,-,-
480,False,False,True,-,-,True,False,-,-,-,-,-
481,True,True,True,-,-,True,True,-,-,-,-,-
482,True,True,True,-,-,True,True,-,-,-,-,-
483,True,True,True,-,-,True,True,-,-,-,-,-
484,True,False,True,-,-,True,True,-,-,-,-,-
485,True,True,True,-,-,True,True,-,-,-,-,-
486,True,True,True,-,-,True,True,-,-,-,-,-
487,True,True,True,-,-,True,True,-,-,-,-,-
488,True,True,True,-,-,True,False,-,-,-,-,-
489,True,True,True,-,-,True,True,-,-,-,-,-
490,True,True,True,-,-,True,True,-,-,-,-,-
491,True,True,True,-,-,True,True,-,-,-,-,-
492,True,True,True,-,-,True,False,-,-,-,-,-
493,True,True,True,-,-,True,True,-,-,-,-,-
494,False,True,True,-,-,True,False,-,-,-,-,-
495,True,True,True,-,-,True,True,-,-,-,-,-
496,True,True,True,-,-,True,True,-,-,-,-,-
497,True,True,True,-,-,True,True,-,-,-,-,-
498,False,False,True,-,-,True,False,-,-,-,-,-
499,True,True,True,-,-,True,True,-,-,-,-,-
500,False,True,True,-,-,True,False,-,-,-,-,-
501,True,True,True,-,-,True,True,-,-,-,-,-
502,True,True,True,-,-,True,True,-,-,-,-,-
503,True,True,True,-,-,True,True,-,-,-,-,-
504,False,True,True,-,-,True,True,-,-,-,-,-
505,True,True,True,-,-,True,True,-,-,-,-,-
506,True,True,True,-,-,True,True,-,-,-,-,-
507,True,True,True,-,-,True,True,-,-,-,-,-
508,True,True,True,-,-,True,True,-,-,-,-,-
509,True,True,True,-,-,True,True,-,-,-,-,-
510,True,True,True,-,-,True,True,-,-,-,-,-
511,True,True,True,-,-,True,True,-,-,-,-,-
512,True,True,True,-,-,True,True,-,-,-,-,-
513,True,True,True,-,-,True,True,-,-,-,-,-
514,True,True,True,-,-,True,False,-,-,-,-,-
515,True,True,True,-,-,True,True,-,-,-,-,-
516,True,True,True,-,-,True,True,-,-,-,-,-
517,True,True,True,-,-,True,True,-,-,-,-,-
518,False,False,True,-,-,True,False,-,-,-,-,-
519,True,True,True,-,-,True,True,-,-,-,-,-
520,False,False,True,-,-,True,True,-,-,-,-,-
521,True,True,True,-,-,True,True,-,-,-,-,-
522,False,True,True,-,-,True,True,-,-,-,-,-
523,True,True,True,-,-,True,True,-,-,-,-,-
524,False,False,True,-,-,True,False,-,-,-,-,-
525,True,True,True,-,-,True,True,-,-,-,-,-
526,False,True,True,-,-,True,True,-,-,-,-,-
527,True,True,True,-,-,True,True,-,-,-,-,-
528,False,False,True,-,-,True,False,-,-,-,-,-
529,True,True,True,-,-,True,True,-,-,-,-,-
530,True,True,True,-,-,True,True,-,-,-,-,-
531,True,True,True,-,-,True,True,-,-,-,-,-
532,True,True,True,-,-,True,False,-,-,-,-,-
533,True,True,True,-,-,True,True,-,-,-,-,-
534,True,False,True,-,-,True,True,-,-,-,-,-
535,True,True,True,-,-,True,True,-,-,-,-,-
536,True,True,True,-,-,True,True,-,-,-,-,-
537,True,True,True,-,-,True,True,-,-,-,-,-
