101,-,-,-,True,-,-,-,False,-,-,-,-
102,-,-,-,True,-,-,-,False,-,-,-,-
103,-,-,-,True,-,-,-,False,-,-,-,-
104,-,-,-,True,-,-,-,False,-,-,-,-
105,-,-,-,True,-,-,-,False,-,-,-,-
106,-,-,-,True,-,-,-,False,-,-,-,-
107,-,-,-,True,-,-,-,False,-,-,-,-
108,-,-,-,True,-,-,-,False,-,-,-,-
109,-,-,-,True,-,-,-,False,-,-,-,-
110,-,-,-,True,-,-,-,False,-,-,-,-
111,-,-,-,True,-,-,-,False,-,-,-,-
112,-,-,-,True,-,-,-,False,-,-,-,-
113,-,-,-,True,-,-,-,False,-,-,-,-
114,-,-,-,True,-,-,-,False,-,-,-,-
115,-,-,-,True,-,-,-,False,-,-,-,-
116,-,-,-,True,-,-,-,False,-,-,-,-
117,-,-,-,True,-,-,-,False,-,-,-,-
118,-,-,-,False,-,-,-,False,-,-,-,-
119,-,-,-,True,-,-,-,False,-,-,-,-
120,-,-,-,True,-,-,-,False,-,-,-,-
121,-,-,-,True,-,-,-,False,-,-,-,-
122,-,-,-,True,-,-,-,False,-,-,-,-
123,-,-,-,True,-,-,-,False,-,-,-,-
124,-,-,-,True,-,-,-,False,-,-,-,-
125,-,-,-,True,-,-,-,False,-,-,-,-
126,-,-,-,True,-,-,-,False,-,-,-,-
127,-,-,-,True,-,-,-,False,-,-,-,-
128,-,-,-,True,-,-,-,False,-,-,-,-
129,-,-,-,True,-,-,-,False,-,-,-,-
130,-,-,-,True,-,-,-,False,-,-,-,-
131,-,-,-,True,-,-,-,False,-,-,-,-
132,-,-,-,True,-,-,-,False,-,-,-,-
133,-,-,-,True,-,-,-,False,-,-,-,-
134,-,-,-,True,-,-,-,False,-,-,-,-
135,-,-,-,True,-,-,-,False,-,-,-,-
136,-,-,-,True,-,-,-,False,-,-,-,-
137,-,-,-,True,-,-,-,False,-,-,-,-
138,-,-,-,True,-,-,-,False,-,-,-,-
139,-,-,-,True,-,-,-,False,-,-,-,-
140,-,-,-,True,-,-,-,False,-,-,-,-
141,-,-,-,True,-,-,-,False,-,-,-,-
142,-,-,-,True,-,-,-,False,-,-,-,-
143,-,-,-,True,-,-,-,False,-,-,-,-
144,-,-,-,True,-,-,-,False,-,-,-,-
145,-,-,-,True,-,-,-,False,-,-,-,-
146,-,-,-,True,-,-,-,False,-,-,-,-
147,-,-,-,True,-,-,-,False,-,-,-,-
148,-,-,-,True,-,-,-,False,-,-,-,-
149,-,-,-,True,-,-,-,False,-,-,-,-
150,-,-,-,True,-,-,-,False,-,-,-,-
151,-,-,-,True,-,-,-,False,-,-,-,-
152,-,-,-,True,-,-,-,False,-,-,-,-
153,-,-,-,True,-,-,-,False,-,-,-,-
154,-,-,-,True,-,-,-,False,-,-,-,-
155,-,-,-,True,-,-,-,True,-,-,-,-
156,-,-,-,True,-,-,-,True,-,-,-,-
157,-,-,-,True,-,-,-,True,-,-,-,-
158,-,-,-,False,-,-,-,False,-,-,-,-
159,-,-,-,True,-,-,-,False,-,-,-,-
160,-,-,-,True,-,-,-,True,-,-,-,-
161,-,-,-,True,-,-,-,True,-,-,-,-
162,-,-,-,False,-,-,-,False,-,-,-,-
163,-,-,-,True,-,-,-,True,-,-,-,-
164,-,-,-,False,-,-,-,False,-,-,-,-
165,-,-,-,True,-,-,-,True,-,-,-,-
166,-,-,-,False,-,-,-,False,-,-,-,-
167,-,-,-,True,-,-,-,True,-,-,-,-
168,-,-,-,False,-,-,-,False,-,-,-,-
169,-,-,-,True,-,-,-,True,-,-,-,-
170,-,-,-,False,-,-,-,False,-,-,-,-
171,-,-,-,True,-,-,-,True,-,-,-,-
172,-,-,-,True,-,-,-,False,-,-,-,-
173,-,-,-,True,-,-,-,True,-,-,-,-
174,-,-,-,True,-,-,-,False,-,-,-,-
175,-,-,-,True,-,-,-,True,-,-,-,-
176,-,-,-,True,-,-,-,False,-,-,-,-
177,-,-,-,True,-,-,-,True,-,-,-,-
178,-,-,-,True,-,-,-,False,-,-,-,-
179,-,-,-,True,-,-,-,True,-,-,-,-
180,-,-,-,True,-,-,-,False,-,-,-,-
181,-,-,-,True,-,-,-,True,-,-,-,-
182,-,-,-,True,-,-,-,False,-,-,-,-
183,-,-,-,True,-,-,-,True,-,-,-,-
184,-,-,-,True,-,-,-,True,-,-,-,-
185,-,-,-,True,-,-,-,True,-,-,-,-
186,-,-,-,True,-,-,-,False,-,-,-,-
187,-,-,-,True,-,-,-,True,-,-,-,-
188,-,-,-,True,-,-,-,False,-,-,-,-
189,-,-,-,True,-,-,-,True,-,-,-,-
190,-,-,-,False,-,-,-,False,-,-,-,-
191,-,-,-,True,-,-,-,True,-,-,-,-
192,-,-,-,False,-,-,-,False,-,-,-,-
193,-,-,-,True,-,-,-,True,-,-,-,-
194,-,-,-,True,-,-,-,False,-,-,-,-
195,-,-,-,True,-,-,-,True,-,-,-,-
196,-,-,-,False,-,-,-,False,-,-,-,-
197,-,-,-,True,-,-,-,True,-,-,-,-
198,-,-,-,False,-,-,-,False,-,-,-,-
199,-,-,-,True,-,-,-,True,-,-,-,-
200,-,-,-,True,-,-,-,False,-,-,-,-
201,-,-,-,True,-,-,-,True,-,-,-,-
202,-,-,-,True,-,-,-,False,-,-,-,-
203,-,-,-,True,-,-,-,True,-,-,-,-
204,-,-,-,True,-,-,-,False,-,-,-,-
205,-,-,-,True,-,-,-,True,-,-,-,-
206,-,-,-,True,-,-,-,True,-,-,-,-
207,-,-,-,True,-,-,-,True,-,-,-,-
208,-,-,-,False,-,-,-,False,-,-,-,-
209,-,-,-,True,-,-,-,True,-,-,-,-
210,-,-,-,True,-,-,-,False,-,-,-,-
211,-,-,-,True,-,-,-,False,-,-,-,-
212,-,-,-,True,-,-,-,False,-,-,-,-
213,-,-,-,True,-,-,-,True,-,-,-,-
214,-,-,-,True,-,-,-,False,-,-,-,-
215,-,-,-,True,-,-,-,True,-,-,-,-
216,-,-,-,True,-,-,-,False,-,-,-,-
217,-,-,-,True,-,-,-,True,-,-,-,-
218,-,-,-,False,-,-,-,False,-,-,-,-
219,-,-,-,True,-,-,-,False,-,-,-,-
220,-,-,-,True,-,-,-,False,-,-,-,-
221,-,-,-,True,-,-,-,False,-,-,-,-
222,-,-,-,True,-,-,-,True,-,-,-,-
223,-,-,-,True,-,-,-,True,-,-,-,-
224,-,-,-,True,-,-,-,False,-,-,-,-
225,-,-,-,True,-,-,-,True,-,-,-,-
226,-,-,-,True,-,-,-,False,-,-,-,-
227,-,-,-,True,-,-,-,True,-,-,-,-
228,-,-,-,True,-,-,-,True,-,-,-,-
229,-,-,-,True,-,-,-,True,-,-,-,-
230,-,-,-,True,-,-,-,False,-,-,-,-
231,-,-,-,True,-,-,-,True,-,-,-,-
232,-,-,-,False,-,-,-,False,-,-,-,-
233,-,-,-,True,-,-,-,True,-,-,-,-
234,-,-,-,True,-,-,-,False,-,-,-,-
235,-,-,-,True,-,-,-,True,-,-,-,-
236,-,-,-,True,-,-,-,False,-,-,-,-
237,-,-,-,True,-,-,-,True,-,-,-,-
238,-,-,-,True,-,-,-,False,-,-,-,-
239,-,-,-,True,-,-,-,True,-,-,-,-
240,-,-,-,True,-,-,-,False,-,-,-,-
241,-,-,-,True,-,-,-,True,-,-,-,-
242,-,-,-,True,-,-,-,False,-,-,-,-
243,-,-,-,True,-,-,-,True,-,-,-,-
244,-,-,-,True,-,-,-,False,-,-,-,-
245,-,-,-,True,-,-,-,True,-,-,-,-
246,-,-,-,True,-,-,-,False,-,-,-,-
247,-,-,-,True,-,-,-,True,-,-,-,-
248,-,-,-,True,-,-,-,False,-,-,-,-
249,-,-,-,True,-,-,-,True,-,-,-,-
250,-,-,-,True,-,-,-,False,-,-,-,-
251,-,-,-,True,-,-,-,True,-,-,-,-
252,-,-,-,True,-,-,-,False,-,-,-,-
253,-,-,-,True,-,-,-,True,-,-,-,-
254,-,-,-,True,-,-,-,True,-,-,-,-
255,-,-,-,True,-,-,-,True,-,-,-,-
256,-,-,-,True,-,-,-,False,-,-,-,-
257,-,-,-,True,-,-,-,True,-,-,-,-
258,-,-,-,True,-,-,-,False,-,-,-,-
259,-,-,-,True,-,-,-,True,-,-,-,-
260,-,-,-,True,-,-,-,False,-,-,-,-
261,-,-,-,True,-,-,-,True,-,-,-,-
262,-,-,-,False,-,-,-,False,-,-,-,-
263,-,-,-,True,-,-,-,True,-,-,-,-
264,-,-,-,True,-,-,-,False,-,-,-,-
265,-,-,-,True,-,-,-,True,-,-,-,-
266,-,-,-,True,-,-,-,False,-,-,-,-
267,-,-,-,True,-,-,-,True,-,-,-,-
268,-,-,-,True,-,-,-,False,-,-,-,-
269,-,-,-,True,-,-,-,True,-,-,-,-
270,-,-,-,True,-,-,-,True,-,-,-,-
271,-,-,-,True,-,-,-,True,-,-,-,-
272,-,-,-,False,-,-,-,False,-,-,-,-
273,-,-,-,True,-,-,-,True,-,-,-,-
274,-,-,-,True,-,-,-,True,-,-,-,-
275,-,-,-,True,-,-,-,True,-,-,-,-
276,-,-,-,True,-,-,-,False,-,-,-,-
277,-,-,-,True,-,-,-,True,-,-,-,-
278,-,-,-,True,-,-,-,True,-,-,-,-
279,-,-,-,True,-,-,-,True,-,-,-,-
280,-,-,-,True,-,-,-,False,-,-,-,-
281,-,-,-,True,-,-,-,True,-,-,-,-
282,-,-,-,True,-,-,-,False,-,-,-,-
283,-,-,-,True,-,-,-,True,-,-,-,-
284,-,-,-,True,-,-,-,False,-,-,-,-
285,-,-,-,True,-,-,-,True,-,-,-,-
286,-,-,-,True,-,-,-,True,-,-,-,-
287,-,-,-,True,-,-,-,True,-,-,-,-
288,-,-,-,True,-,-,-,True,-,-,-,-
289,-,-,-,True,-,-,-,True,-,-,-,-
290,-,-,-,False,-,-,-,False,-,-,-,-
291,-,-,-,True,-,-,-,True,-,-,-,-
292,-,-,-,True,-,-,-,False,-,-,-,-
293,-,-,-,True,-,-,-,True,-,-,-,-
294,-,-,-,False,-,-,-,False,-,-,-,-
295,-,-,-,True,-,-,-,True,-,-,-,-
296,-,-,-,True,-,-,-,True,-,-,-,-
297,-,-,-,True,-,-,-,True,-,-,-,-
298,-,-,-,True,-,-,-,False,-,-,-,-
299,-,-,-,True,-,-,-,True,-,-,-,-
300,-,-,-,False,-,-,-,False,-,-,-,-
301,-,-,-,True,-,-,-,True,-,-,-,-
302,-,-,-,True,-,-,-,True,-,-,-,-
303,-,-,-,True,-,-,-,True,-,-,-,-
304,-,-,-,True,-,-,-,False,-,-,-,-
305,-,-,-,True,-,-,-,True,-,-,-,-
306,-,-,-,True,-,-,-,False,-,-,-,-
307,-,-,-,True,-,-,-,True,-,-,-,-
308,-,-,-,True,-,-,-,False,-,-,-,-
309,-,-,-,True,-,-,-,True,-,-,-,-
310,-,-,-,True,-,-,-,False,-,-,-,-
311,-,-,-,True,-,-,-,True,-,-,-,-
312,-,-,-,True,-,-,-,False,-,-,-,-
313,-,-,-,True,-,-,-,True,-,-,-,-
314,-,-,-,True,-,-,-,False,-,-,-,-
315,-,-,-,True,-,-,-,True,-,-,-,-
316,-,-,-,True,-,-,-,False,-,-,-,-
317,-,-,-,True,-,-,-,True,-,-,-,-
318,-,-,-,True,-,-,-,False,-,-,-,-
319,-,-,-,True,-,-,-,True,-,-,-,-
320,-,-,-,True,-,-,-,False,-,-,-,-
321,-,-,-,True,-,-,-,True,-,-,-,-
322,-,-,-,True,-,-,-,False,-,-,-,-
323,-,-,-,True,-,-,-,True,-,-,-,-
324,-,-,-,True,-,-,-,False,-,-,-,-
325,-,-,-,True,-,-,-,True,-,-,-,-
326,-,-,-,True,-,-,-,True,-,-,-,-
327,-,-,-,True,-,-,-,True,-,-,-,-
328,-,-,-,True,-,-,-,False,-,-,-,-
329,-,-,-,True,-,-,-,True,-,-,-,-
330,-,-,-,True,-,-,-,True,-,-,-,-
331,-,-,-,True,-,-,-,True,-,-,-,-
332,-,-,-,True,-,-,-,True,-,-,-,-
333,-,-,-,True,-,-,-,True,-,-,-,-
334,-,-,-,False,-,-,-,False,-,-,-,-
335,-,-,-,True,-,-,-,True,-,-,-,-
336,-,-,-,False,-,-,-,False,-,-,-,-
337,-,-,-,True,-,-,-,True,-,-,-,-
338,-,-,-,True,-,-,-,True,-,-,-,-
339,-,-,-,True,-,-,-,True,-,-,-,-
340,-,-,-,True,-,-,-,False,-,-,-,-
341,-,-,-,True,-,-,-,True,-,-,-,-
342,-,-,-,True,-,-,-,True,-,-,-,-
343,-,-,-,True,-,-,-,True,-,-,-,-
344,-,-,-,True,-,-,-,False,-,-,-,-
345,-,-,-,True,-,-,-,True,-,-,-,-
346,-,-,-,True,-,-,-,False,-,-,-,-
347,-,-,-,True,-,-,-,True,-,-,-,-
348,-,-,-,True,-,-,-,False,-,-,-,-
349,-,-,-,True,-,-,-,True,-,-,-,-
350,-,-,-,True,-,-,-,False,-,-,-,-
351,-,-,-,True,-,-,-,True,-,-,-,-
352,-,-,-,True,-,-,-,False,-,-,-,-
353,-,-,-,True,-,-,-,True,-,-,-,-
354,-,-,-,True,-,-,-,False,-,-,-,-
355,-,-,-,True,-,-,-,False,-,-,-,-
356,-,-,-,True,-,-,-,False,-,-,-,-
357,-,-,-,True,-,-,-,True,-,-,-,-
358,-,-,-,True,-,-,-,False,-,-,-,-
359,-,-,-,True,-,-,-,True,-,-,-,-
360,-,-,-,True,-,-,-,False,-,-,-,-
361,-,-,-,True,-,-,-,False,-,-,-,-
362,-,-,-,True,-,-,-,True,-,-,-,-
363,-,-,-,True,-,-,-,True,-,-,-,-
364,-,-,-,True,-,-,-,True,-,-,-,-
365,-,-,-,True,-,-,-,True,-,-,-,-
366,-,-,-,True,-,-,-,False,-,-,-,-
367,-,-,-,True,-,-,-,True,-,-,-,-
368,-,-,-,True,-,-,-,False,-,-,-,-
369,-,-,-,True,-,-,-,True,-,-,-,-
370,-,-,-,True,-,-,-,False,-,-,-,-
371,-,-,-,True,-,-,-,True,-,-,-,-
372,-,-,-,True,-,-,-,True,-,-,-,-
373,-,-,-,True,-,-,-,True,-,-,-,-
374,-,-,-,True,-,-,-,False,-,-,-,-
375,-,-,-,True,-,-,-,True,-,-,-,-
376,-,-,-,True,-,-,-,True,-,-,-,-
377,-,-,-,True,-,-,-,True,-,-,-,-
378,-,-,-,True,-,-,-,False,-,-,-,-
379,-,-,-,True,-,-,-,True,-,-,-,-
380,-,-,-,True,-,-,-,True,-,-,-,-
381,-,-,-,True,-,-,-,True,-,-,-,-
382,-,-,-,True,-,-,-,True,-,-,-,-
383,-,-,-,True,-,-,-,True,-,-,-,-
384,-,-,-,True,-,-,-,True,-,-,-,-
385,-,-,-,True,-,-,-,True,-,-,-,-
386,-,-,-,True,-,-,-,True,-,-,-,-
387,-,-,-,True,-,-,-,True,-,-,-,-
388,-,-,-,True,-,-,-,False,-,-,-,-
389,-,-,-,True,-,-,-,True,-,-,-,-
390,-,-,-,True,-,-,-,True,-,-,-,-
391,-,-,-,True,-,-,-,True,-,-,-,-
392,-,-,-,True,-,-,-,False,-,-,-,-
393,-,-,-,True,-,-,-,True,-,-,-,-
394,-,-,-,True,-,-,-,False,-,-,-,-
395,-,-,-,True,-,-,-,True,-,-,-,-
396,-,-,-,True,-,-,-,False,-,-,-,-
397,-,-,-,True,-,-,-,True,-,-,-,-
398,-,-,-,True,-,-,-,True,-,-,-,-
399,-,-,-,True,-,-,-,True,-,-,-,-
400,-,-,-,True,-,-,-,False,-,-,-,-
401,-,-,-,True,-,-,-,True,-,-,-,-
402,-,-,-,True,-,-,-,False,-,-,-,-
403,-,-,-,True,-,-,-,True,-,-,-,-
404,-,-,-,True,-,-,-,False,-,-,-,-
405,-,-,-,True,-,-,-,True,-,-,-,-
406,-,-,-,True,-,-,-,False,-,-,-,-
407,-,-,-,True,-,-,-,True,-,-,-,-
408,-,-,-,True,-,-,-,False,-,-,-,-
409,-,-,-,True,-,-,-,True,-,-,-,-
410,-,-,-,True,-,-,-,False,-,-,-,-
411,-,-,-,True,-,-,-,True,-,-,-,-
412,-,-,-,True,-,-,-,False,-,-,-,-
413,-,-,-,True,-,-,-,True,-,-,-,-
414,-,-,-,False,-,-,-,False,-,-,-,-
415,-,-,-,True,-,-,-,True,-,-,-,-
416,-,-,-,True,-,-,-,False,-,-,-,-
417,-,-,-,True,-,-,-,True,-,-,-,-
418,-,-,-,True,-,-,-,False,-,-,-,-
419,-,-,-,True,-,-,-,True,-,-,-,-
420,-,-,-,True,-,-,-,True,-,-,-,-
421,-,-,-,True,-,-,-,True,-,-,-,-
422,-,-,-,False,-,-,-,False,-,-,-,-
423,-,-,-,True,-,-,-,True,-,-,-,-
424,-,-,-,True,-,-,-,False,-,-,-,-
425,-,-,-,True,-,-,-,True,-,-,-,-
426,-,-,-,False,-,-,-,False,-,-,-,-
427,-,-,-,True,-,-,-,True,-,-,-,-
428,-,-,-,True,-,-,-,False,-,-,-,-
429,-,-,-,True,-,-,-,True,-,-,-,-
430,-,-,-,True,-,-,-,False,-,-,-,-
431,-,-,-,True,-,-,-,True,-,-,-,-
432,-,-,-,True,-,-,-,False,-,-,-,-
433,-,-,-,True,-,-,-,True,-,-,-,-
434,-,-,-,True,-,-,-,True,-,-,-,-
435,-,-,-,True,-,-,-,True,-,-,-,-
436,-,-,-,True,-,-,-,True,-,-,-,-
437,-,-,-,True,-,-,-,True,-,-,-,-
438,-,-,-,True,-,-,-,False,-,-,-,-
439,-,-,-,True,-,-,-,True,-,-,-,-
440,-,-,-,True,-,-,-,False,-,-,-,-
441,-,-,-,True,-,-,-,True,-,-,-,-
442,-,-,-,False,-,-,-,False,-,-,-,-
443,-,-,-,True,-,-,-,True,-,-,-,-
444,-,-,-,True,-,-,-,True,-,-,-,-
445,-,-,-,True,-,-,-,True,-,-,-,-
446,-,-,-,True,-,-,-,False,-,-,-,-
447,-,-,-,True,-,-,-,True,-,-,-,-
448,-,-,-,True,-,-,-,False,-,-,-,-
449,-,-,-,True,-,-,-,True,-,-,-,-
450,-,-,-,True,-,-,-,False,-,-,-,-
451,-,-,-,True,-,-,-,True,-,-,-,-
452,-,-,-,True,-,-,-,True,-,-,-,-
453,-,-,-,True,-,-,-,True,-,-,-,-
454,-,-,-,True,-,-,-,False,-,-,-,-
455,-,-,-,True,-,-,-,True,-,-,-,-
456,-,-,-,True,-,-,-,True,-,-,-,-
457,-,-,-,True,-,-,-,True,-,-,-,-
458,-,-,-,True,-,-,-,False,-,-,-,-
459,-,-,-,True,-,-,-,True,-,-,-,-
460,-,-,-,False,-,-,-,False,-,-,-,-
461,-,-,-,True,-,-,-,True,-,-,-,-
462,-,-,-,False,-,-,-,False,-,-,-,-
463,-,-,-,True,-,-,-,True,-,-,-,-
464,-,-,-,False,-,-,-,False,-,-,-,-
465,-,-,-,True,-,-,-,True,-,-,-,-
466,-,-,-,False,-,-,-,False,-,-,-,-
467,-,-,-,True,-,-,-,True,-,-,-,-
468,-,-,-,False,-,-,-,False,-,-,-,-
469,-,-,-,True,-,-,-,True,-,-,-,-
470,-,-,-,False,-,-,-,False,-,-,-,-
471,-,-,-,True,-,-,-,True,-,-,-,-
472,-,-,-,True,-,-,-,False,-,-,-,-
473,-,-,-,True,-,-,-,True,-,-,-,-
474,-,-,-,True,-,-,-,True,-,-,-,-
475,-,-,-,True,-,-,-,True,-,-,-,-
476,-,-,-,True,-,-,-,False,-,-,-,-
477,-,-,-,True,-,-,-,False,-,-,-,-
478,-,-,-,True,-,-,-,False,-,-,-,-
479,-,-,-,True,-,-,-,False,-,-,-,-
480,-,-,-,True,-,-,-,True,-,-,-,-
481,-,-,-,True,-,-,-,False,-,-,-,-
482,-,-,-,True,-,-,-,False,-,-,-,-
483,-,-,-,True,-,-,-,True,-,-,-,-
484,-,-,-,True,-,-,-,False,-,-,-,-
485,-,-,-,True,-,-,-,False,-,-,-,-
486,-,-,-,False,-,-,-,False,-,-,-,-
487,-,-,-,True,-,-,-,False,-,-,-,-
488,-,-,-,False,-,-,-,False,-,-,-,-
489,-,-,-,True,-,-,-,False,-,-,-,-
490,-,-,-,True,-,-,-,True,-,-,-,-
491,-,-,-,True,-,-,-,True,-,-,-,-
492,-,-,-,True,-,-,-,False,-,-,-,-
493,-,-,-,True,-,-,-,True,-,-,-,-
494,-,-,-,True,-,-,-,False,-,-,-,-
495,-,-,-,True,-,-,-,True,-,-,-,-
496,-,-,-,False,-,-,-,False,-,-,-,-
497,-,-,-,True,-,-,-,True,-,-,-,-
498,-,-,-,True,-,-,-,True,-,-,-,-
499,-,-,-,True,-,-,-,True,-,-,-,-
500,-,-,-,True,-,-,-,False,-,-,-,-
501,-,-,-,True,-,-,-,True,-,-,-,-
502,-,-,-,True,-,-,-,True,-,-,-,-
503,-,-,-,True,-,-,-,True,-,-,-,-
504,-,-,-,True,-,-,-,False,-,-,-,-
505,-,-,-,True,-,-,-,True,-,-,-,-
506,-,-,-,True,-,-,-,True,-,-,-,-
507,-,-,-,True,-,-,-,True,-,-,-,-
508,-,-,-,True,-,-,-,True,-,-,-,-
509,-,-,-,True,-,-,-,True,-,-,-,-
510,-,-,-,True,-,-,-,True,-,-,-,-
511,-,-,-,True,-,-,-,True,-,-,-,-
512,-,-,-,True,-,-,-,True,-,-,-,-
513,-,-,-,True,-,-,-,True,-,-,-,-
514,-,-,-,True,-,-,-,False,-,-,-,-
515,-,-,-,True,-,-,-,True,-,-,-,-
516,-,-,-,False,-,-,-,False,-,-,-,-
517,-,-,-,True,-,-,-,True,-,-,-,-
518,-,-,-,True,-,-,-,False,-,-,-,-
519,-,-,-,True,-,-,-,True,-,-,-,-
520,-,-,-,True,-,-,-,True,-,-,-,-
521,-,-,-,True,-,-,-,True,-,-,-,-
522,-,-,-,True,-,-,-,False,-,-,-,-
523,-,-,-,True,-,-,-,True,-,-,-,-
524,-,-,-,True,-,-,-,False,-,-,-,-
525,-,-,-,True,-,-,-,True,-,-,-,-
526,-,-,-,True,-,-,-,False,-,-,-,-
527,-,-,-,True,-,-,-,True,-,-,-,-
528,-,-,-,True,-,-,-,False,-,-,-,-
529,-,-,-,True,-,-,-,True,-,-,-,-
530,-,-,-,True,-,-,-,False,-,-,-,-
531,-,-,-,True,-,-,-,True,-,-,-,-
532,-,-,-,True,-,-,-,True,-,-,-,-
533,-,-,-,True,-,-,-,True,-,-,-,-
534,-,-,-,True,-,-,-,True,-,-,-,-
535,-,-,-,True,-,-,-,True,-,-,-,-
536,-,-,-,True,-,-,-,False,-,-,-,-
537,-,-,-,True,-,-,-,False,-,-,-,-
